date,2022
2/1/22,1.01
3/1/22,1.67
4/1/22,1.77
5/1/22,13.01
6/1/22,31.509999999999998
7/1/22,71.69999999999999
8/1/22,71.69999999999999
9/1/22,72.07999999999998
10/1/22,72.59999999999998
11/1/22,82.12999999999998
12/1/22,89.14999999999998
13/1/22,90.03999999999998
14/1/22,90.09999999999998
15/1/22,96.97999999999998
16/1/22,97.24999999999997
17/1/22,97.89999999999998
18/1/22,98.58999999999997
19/1/22,99.16999999999997
20/1/22,99.57999999999997
21/1/22,99.60999999999997
22/1/22,99.62999999999997
23/1/22,99.62999999999997
24/1/22,99.62999999999997
25/1/22,99.62999999999997
26/1/22,99.62999999999997
27/1/22,99.62999999999997
28/1/22,99.64999999999996
29/1/22,116.21999999999997
30/1/22,117.42999999999996
31/1/22,117.74999999999996
1/2/22,117.86999999999996
2/2/22,119.17999999999996
3/2/22,121.78999999999996
4/2/22,126.00999999999996
5/2/22,132.22999999999996
6/2/22,132.22999999999996
7/2/22,146.82999999999996
8/2/22,148.65999999999997
9/2/22,148.69999999999996
10/2/22,167.22999999999996
11/2/22,167.62999999999997
12/2/22,171.75999999999996
13/2/22,171.85999999999996
14/2/22,171.85999999999996
15/2/22,171.87999999999997
16/2/22,171.91999999999996
17/2/22,171.97999999999996
18/2/22,171.97999999999996
19/2/22,171.97999999999996
20/2/22,172.01999999999995
21/2/22,172.28999999999996
22/2/22,174.80999999999997
23/2/22,181.90999999999997
24/2/22,188.57999999999996
25/2/22,220.75999999999996
26/2/22,228.03999999999996
27/2/22,234.88999999999996
28/2/22,243.05999999999995
1/3/22,261.0199999999999
2/3/22,318.7099999999999
3/3/22,337.4599999999999
4/3/22,346.9599999999999
5/3/22,347.8999999999999
6/3/22,349.36999999999995
7/3/22,350.04999999999995
8/3/22,350.48999999999995
9/3/22,350.7699999999999
10/3/22,350.92999999999995
11/3/22,351.04999999999995
12/3/22,351.15
13/3/22,351.21
14/3/22,351.45
15/3/22,352.21999999999997
16/3/22,352.38
17/3/22,352.48
18/3/22,352.58000000000004
19/3/22,352.70000000000005
20/3/22,352.80000000000007
21/3/22,352.86000000000007
22/3/22,352.88000000000005
23/3/22,352.90000000000003
24/3/22,352.90000000000003
25/3/22,352.90000000000003
26/3/22,352.94000000000005
27/3/22,352.9800000000001
28/3/22,353.00000000000006
29/3/22,353.00000000000006
